OPEID,INSTNM,CITY,STABBR,ZIP,SCH_DEG,PREDDEG,HIGHDEG,ST_FIPS,REGION,HBCU,PBI,MENONLY,WOMENONLY,ADM_RATE,ADM_RATE_ALL,UGDS_MEN,UGDS_WOMEN,COMP_ORIG_YR8_RT,OMAWDP8_ALL_POOLED_SUPP,OMAWDP8_PELL_ALL_POOLED_SUPP,C150_4_POOLED_SUPP,C150_L4_POOLED_SUPP,C150_4_PELL_POOLED_SUPP,C150_L4_PELL_POOLED_SUPP,COSTT4_A
01194004,ICPR Junior College,Manati,PR,00674,1,1,2,72,9,0,0,0,0,NA,NA,0.2136,0.7864,0.292298716453,0.3532,0.3622,NA,0.4689,NA,0.4807,12739
04182200,Hawaii Medical College,Honolulu,HI,96814-3518,1,1,2,15,8,0,0,0,0,NA,NA,0.0659,0.9341,0.747663551402,0.75,0.7568,NA,0.6285,NA,0.6325,41417
00638506,Chamberlain University-Virginia,Vienna,VA,22182,3,3,3,51,5,0,0,0,0,0.5,0.80208333333333,0.1086,0.8914,0.48678658672,0.6009,0.6575,PS,NA,PS,NA,39462
02219503,Mildred Elley-New York Campus,New York,NY,10004-1010,2,1,2,36,2,0,0,0,0,NA,NA,0.0646,0.9354,0.294505494505,0.3646,0.4035,NA,0.284,NA,0.2997,29526
04157400,National Paralegal College,Phoenix,AZ,85014-1561,2,1,4,4,6,0,0,0,0,NA,NA,0.1429,0.8571,0.367579908676,0.4549,0.3859,0.3214,NA,0.268,NA,18735
04154200,Carolina College of Biblical Studies,Fayetteville,NC,28303-5157,3,3,4,37,5,0,0,0,0,NA,NA,0.4821,0.5179,0.27027027027,0.2941,0.3273,PS,NA,PS,NA,21943
04118800,New York Film Academy,Burbank,CA,91505,1,3,4,6,8,0,0,0,0,NA,NA,0.6034,0.3966,0.816143497758,0.6824,0.6295,0.6296,NA,0.5052,NA,57666
04164700,Keweenaw Bay Ojibwa Community College,Baraga,MI,49908-0000,1,2,2,26,3,0,0,0,0,NA,NA,0.2239,0.7761,PS,0.0778,0.0702,NA,0.1667,NA,0.2,12873
04173700,Manna University,Fayetteville,NC,28314-2343,1,3,4,37,5,0,0,0,0,1,1,0.4944,0.5056,PS,0.3534,0.5135,0.7021,NA,PS,NA,13882
04178000,Simmons College of Kentucky,Louisville,KY,40203-3322,2,3,3,21,5,1,0,0,0,0.6713,0.67132867132867,0.5189,0.4811,PS,0.1346,0.1753,0.2727,NA,0.2679,NA,28538
04179500,North American University,Stafford,TX,77477-0000,3,3,4,48,6,0,0,0,0,NA,NA,0.7351,0.2649,0.245901639344,0.4024,0.3969,0.3474,NA,0.2371,NA,22520
04180300,Keser Torah-Mayan Hatalmud,Lakewood,NJ,08701-2758,3,3,3,34,2,0,0,0,0,0.8125,0.8125,1,0,PS,0.2857,0.1277,PS,NA,NA,NA,16600
04185000,Colorado Academy of Veterinary Technology,Colorado Springs,CO,80906-4944,2,2,2,8,7,0,0,0,0,1,1,0.0357,0.9643,0.48,0.5928,0.5584,NA,0.6232,NA,0.6889,26465
04193700,John Paul the Great Catholic University,Escondido,CA,92025,3,3,3,6,8,0,0,0,0,0.7959,0.79586563307493,0.5,0.5,0.54347826087,0.5392,0.54,0.6788,NA,0.5349,NA,47306
00141701,University of Connecticut-Hartford Campus,Hartford,CT,06103,3,3,4,9,1,0,0,0,0,0.973,0.62407436584213,0.5007,0.4993,0.731801637853,0.6414,0.6265,0.6367,NA,0.6136,NA,23005
00193722,Ottawa University-Surprise,Surprise,AZ,85374,3,3,4,4,6,0,0,0,0,0.2866,0.65470352206865,0.5492,0.4508,0.297382198953,NA,NA,NA,NA,NA,NA,50861
00638507,Chamberlain University-Missouri,St. Louis,MO,63146,3,3,3,29,4,0,0,0,0,0.7143,0.80208333333333,0.056,0.944,0.48678658672,0.725,0.7236,PS,NA,PS,NA,36209
00638508,Chamberlain University-Texas,Houston,TX,77041,3,3,3,48,6,0,0,0,0,0.8571,0.80208333333333,0.132,0.868,0.48678658672,0.6243,0.6203,PS,NA,PS,NA,35342
03112109,Dewey University-Manati,Manati,PR,00674-0000,1,2,3,72,9,0,0,0,0,NA,NA,0.2158,0.7842,0.384539147671,0.8831,0.8916,0.6628,NA,0.692,NA,10552
04278800,Los Angeles Pacific University,San Dimas,CA,91773-1741,3,3,4,6,8,0,0,0,0,NA,NA,0.1923,0.8077,PS,0.3828,0.3591,0.3125,NA,0.25,NA,28579
01303900,South University-Savannah Online,Savannah,GA,31406,3,3,4,13,5,0,0,0,0,NA,NA,0.2226,0.7774,0.114476356252,0.1622,0.1246,0.0525,NA,0.0508,NA,29901
02515403,City College-Hollywood,Hollywood,FL,33024-4045,2,2,2,12,5,0,0,0,0,0.2589,0.26424870466321,0.3346,0.6654,0.39787485242,0.4237,0.44,NA,0.2826,NA,0.2,28905
04210100,CUNY Stella and Charles Guttman Community College,New York,NY,10018-2602,2,2,2,36,2,0,0,0,0,NA,NA,0.5463,0.4537,PS,0.5407,0.5543,NA,0.3609,NA,0.3548,12785
04121800,Criswell College,Dallas,TX,75246-1537,3,3,4,48,6,0,0,0,0,1,1,0.6446,0.3554,0.74,0.3388,0.2632,0.5,NA,PS,NA,24744
00638511,Chamberlain University-Georgia,Sandy Springs,GA,30342,3,3,3,13,5,0,0,0,0,0.6842,0.80208333333333,0.0937,0.9063,0.48678658672,0.5675,0.5681,PS,NA,PS,NA,37943
00638510,Chamberlain University-Indiana,Indianapolis,IN,46240,3,3,3,18,3,0,0,0,0,1,0.80208333333333,0.0792,0.9208,0.48678658672,0.3711,0.3734,PS,NA,PS,NA,40545
04217600,Sessions College for Professional Design,Tempe,AZ,85281,1,1,2,4,6,0,0,0,0,NA,NA,0.5049,0.4951,PS,0.4942,0.4337,PS,NA,NA,NA,21555
04188400,Bais HaMedrash and Mesivta of Baltimore,Baltimore,MD,21209-1613,3,3,3,24,2,0,0,0,0,1,1,1,0,PS,0.46,0.5,0.6905,NA,0.6327,NA,22800
04192400,Yeshiva Gedolah Zichron Leyma,Union,NJ,07083-3618,3,3,3,34,2,0,0,0,0,0.4884,0.48837209302325,1,0,PS,0.1786,PS,PS,NA,PS,NA,16750
04192800,Be'er Yaakov Talmudic Seminary,Spring Valley,NY,10977,3,3,3,36,2,0,0,0,0,NA,NA,1,0,0.463768115942,0.458,0.5097,0.5695,NA,0.5977,NA,18214
04208700,Colorado State University Global,Aurora,CO,80011-0000,3,3,4,8,7,0,0,0,0,0.9688,0.96875,0.4606,0.5394,0.634460547504,0.467,0.507,NA,NA,NA,NA,20440
03698304,West Coast University-Dallas,Richardson,TX,75080-2712,3,3,4,48,6,0,0,0,0,NA,NA,0.1282,0.8718,0.67521902378,0.7967,0.7347,PS,NA,PS,NA,29530
00246301,Evangel University-James River Assembly of God Church,Ozark,MO,65721-6694,NA,2,2,29,4,0,0,0,0,0.9615,0.69088507265521,0.4227,0.5773,0.456556082148,0.5714,PS,NA,0.4909,NA,PS,27675
00332900,Pennsylvania State University-World Campus,University Park,PA,16802-1503,3,3,4,42,2,0,0,0,0,0.8168,0.69702074056714,0.4699,0.5301,0.612818917237,0.3821,0.3582,0.3628,NA,0.2453,NA,25935
01303915,South University-Austin,Round Rock,TX,78681-2300,3,3,4,48,6,0,0,0,0,NA,NA,0.1701,0.8299,0.114476356252,0.2905,0.2481,0.0952,NA,PS,NA,33088
00267802,Bryant & Stratton College-Online,Orchard Park,NY,14127,2,2,3,36,2,0,0,0,0,NA,NA,0.0937,0.9063,0.244406587166,0.153,0.1506,0.2207,NA,0.2389,NA,20491
00322500,Warner Pacific University Professional and Graduate Studies,Portland,OR,97215,3,3,4,41,8,0,0,0,0,NA,0.72247706422018,0.3197,0.6803,0.475535168196,0.6283,0.624,0.3636,NA,0.3056,NA,23400
03062702,Platt College-Riverside,Riverside,CA,92507,2,2,3,6,8,0,0,0,0,NA,NA,0.1659,0.8341,0.744382022472,0.6895,0.6963,0.5953,NA,0.5866,NA,31339
00146900,Florida Institute of Technology-Online,Melbourne,FL,32901-6975,3,3,4,12,5,0,0,0,0,0.9204,0.64593709975807,0.375,0.625,0.175348495965,0.1493,0.147,NA,NA,NA,NA,28203
00869424,Rasmussen University-Kansas,Topeka,KS,66609,2,2,4,20,4,0,0,0,0,NA,NA,0.1232,0.8768,0.356214191274,0.2708,0.2257,0.303,NA,PS,NA,24304
04189700,California Miramar University,San Diego,CA,92108-1739,1,3,4,6,8,0,0,0,0,0.2241,0.22413793103448,0.8081,0.1919,PS,NA,NA,0.5161,NA,PS,NA,15394
04224900,College of the Muscogee Nation,Okmulgee,OK,74447-0917,2,2,2,40,6,0,0,0,0,NA,NA,0.3421,0.6579,PS,0.2823,0.4059,NA,0.2441,NA,0.2405,22620
04218300,Midwives College of Utah,Salt Lake City,UT,84106,2,3,4,49,7,0,0,0,0,0.4286,0.42857142857142,0.0036,0.9964,PS,0.4235,0.4348,PS,NA,PS,NA,31922
04206400,Helms College,Augusta,GA,30907,1,1,2,13,5,0,0,0,0,NA,NA,0.3882,0.6118,PS,0.6732,0.6702,NA,0.7104,NA,0.9077,23278
04209600,Institute of Health Sciences,Hunt Valley,MD,21031-1408,1,1,1,24,2,0,0,0,0,NA,NA,0.1374,0.8626,PS,NA,NA,NA,0.8679,NA,1,27500
04210200,Mid-South Christian College,Memphis,TN,38118-3151,3,3,3,47,5,0,0,0,0,1,1,0.5882,0.4118,PS,0.5385,PS,PS,NA,NA,NA,20492
04215400,Grace School of Theology,Conroe,TX,77384-4894,3,3,4,48,6,0,0,0,0,NA,NA,0.6522,0.3478,PS,0.1702,PS,PS,NA,NA,NA,23565
04215900,Yeshiva Gedolah Kesser Torah,Monsey,NY,10952-2127,2,3,3,36,2,0,0,0,0,0.5227,0.52272727272727,1,0,PS,0.2941,PS,0.4054,NA,PS,NA,19300
04216100,Yeshiva Yesodei Hatorah,Lakewood,NJ,08701-4946,3,3,3,34,2,0,0,0,0,0.9259,0.92592592592592,1,0,PS,0.3269,PS,0.1111,NA,PS,NA,18586
01303923,South University-High Point,High Point,NC,27265-8320,3,3,4,37,5,0,0,0,0,NA,NA,0.0851,0.9149,0.114476356252,0.2706,0.2137,0.1304,NA,0.1481,NA,35428
00157900,Augusta University,Augusta,GA,30912,3,3,4,13,5,0,0,0,0,0.8553,0.85532652668079,0.348,0.652,0.361880231809,0.5395,0.5015,0.5016,NA,0.4346,NA,21924
00158100,Middle Georgia State University,Macon,GA,31206,3,3,4,13,5,0,0,0,0,0.9971,0.99709302325581,0.4465,0.5535,0.243950039032,0.2937,0.2622,0.2281,NA,0.1948,NA,19127
04223600,Academy of Interactive Entertainment,Seattle,WA,98109-4623,1,1,1,53,8,0,0,0,0,0.7984,0.79838709677419,0.7692,0.2308,PS,NA,NA,NA,0.785,NA,0.7609,34602
03862600,Veritas Baptist College,Lawrenceburg,IN,47025,3,3,4,18,3,0,0,0,0,1,1,0.6098,0.3902,PS,0.2642,PS,PS,NA,PS,NA,12876
03523301,Aviation Institute of Maintenance-Las Vegas,Las Vegas,NV,89119,1,1,1,32,8,0,0,0,0,NA,NA,0.9116,0.0884,0.452914798206,NA,NA,NA,0.7444,NA,0.8571,28020
01072795,DeVry College of New York,New York,NY,10016,3,3,4,36,2,0,0,0,0,0.2667,0.42832496863237,0.5012,0.4988,0.166822732839,0.2663,0.3079,0.2969,NA,0.2826,NA,40652
01072702,DeVry University-Arizona,Phoenix,AZ,85021,3,3,4,4,6,0,0,0,0,NA,0.42832496863237,0.6167,0.3833,0.166822732839,0.2826,0.3085,0.2916,NA,0.3,NA,40652
01072706,DeVry University-California,Ontario,CA,91764,3,3,4,6,8,0,0,0,0,0.4011,0.42832496863237,0.5544,0.4456,0.166822732839,0.25,0.2703,0.0874,NA,0.0735,NA,37922
01072712,DeVry University-Florida,Orlando,FL,32819,3,3,4,12,5,0,0,0,0,0.3333,0.42832496863237,0.4342,0.5658,0.166822732839,0.235,0.2543,0.2756,NA,0.2212,NA,36277
01072714,DeVry University-Georgia,Decatur,GA,30030,3,3,4,13,5,0,0,0,0,0.5,0.42832496863237,0.4173,0.5827,0.166822732839,0.22,0.2386,0.1132,NA,0.0952,NA,36036
01072700,DeVry University-Illinois,Lisle,IL,60532,3,1,4,17,3,0,0,0,0,0.4302,0.42832496863237,0.351,0.649,0.166822732839,0.2152,0.2192,0.4245,NA,0.4169,NA,37051
01072755,DeVry University-Nevada,Henderson,NV,89074,3,3,4,32,8,0,0,0,0,NA,0.42832496863237,0.6,0.4,0.166822732839,0.2302,0.3167,PS,NA,PS,NA,40652
01072718,DeVry University-New Jersey,Iselin,NJ,08830,3,3,4,34,2,0,0,0,0,1,0.42832496863237,0.6023,0.3977,0.166822732839,0.2812,0.2827,0.0787,NA,0.0408,NA,35581
01072751,DeVry University-North Carolina,Charlotte,NC,28273,3,3,4,37,5,0,0,0,0,NA,0.42832496863237,0.375,0.625,0.166822732839,0.2122,0.2449,PS,NA,PS,NA,25440
01072720,DeVry University-Ohio,Columbus,OH,43219,3,3,4,39,3,0,0,0,0,0.5,0.42832496863237,0.5046,0.4954,0.166822732839,0.2438,0.2812,0.2405,NA,0.2,NA,35193
01072724,DeVry University-Texas,Irving,TX,75063,3,3,4,48,6,0,0,0,0,0,0.42832496863237,0.6548,0.3452,0.166822732839,0.2395,0.2506,0.1565,NA,0.1325,NA,33242
01072725,DeVry University-Virginia,Arlington,VA,22202,3,3,4,51,5,0,0,0,0,0.3333,0.42832496863237,0.5424,0.4576,0.166822732839,0.2644,0.257,0.1667,NA,PS,NA,40652
00158500,University of North Georgia,Dahlonega,GA,30597,3,3,4,13,5,0,0,0,0,0.6963,0.69630872483221,0.4419,0.5581,0.339748524506,0.3978,0.3773,0.3734,NA,0.3236,NA,17892
00159200,South Georgia State College,Douglas,GA,31533,2,2,3,13,5,0,0,0,0,NA,NA,0.3287,0.6713,0.099558916194,0.1864,0.1513,0.1574,NA,0.1357,NA,15236
04263400,Florida Polytechnic University,Lakeland,FL,33805-8531,3,3,4,12,5,0,0,0,0,0.5603,0.56027347966894,0.8134,0.1866,PS,0.519,NA,0.5112,NA,NA,NA,20179
03115001,Arizona College-Mesa,Mesa,AZ,85201,1,1,2,4,6,0,0,0,0,NA,1,0.0772,0.9228,0.575976845152,0.5874,0.5856,NA,0.5619,NA,0.5578,32444
04244300,Antioch College,Yellow Springs,OH,45387,3,3,3,39,3,0,0,0,0,0.8295,0.82954545454545,0.2992,0.7008,PS,0.7143,NA,0.2954,NA,0.25,NA,49593
04229500,Texas A&M University-Central Texas,Killeen,TX,76549,3,3,4,48,6,0,0,0,0,0.9571,0.95714285714285,0.3951,0.6049,PS,0.5913,0.6255,NA,NA,NA,NA,11349
00576300,Central Georgia Technical College,Warner Robins,GA,31088,1,1,2,13,5,0,1,0,0,NA,NA,0.3594,0.6406,0.127073376441,0.48,0.3575,NA,0.4014,NA,0.327,9549
04130100,Louisiana Delta Community College,Monroe,LA,71203,1,1,2,22,5,0,0,0,0,NA,NA,0.3525,0.6475,0.254916241806,0.2456,0.2528,NA,0.2046,NA,0.1773,13950
00469210,Dorsey College-Dearborn,Detroit,MI,48228,1,1,1,26,3,0,0,0,0,NA,NA,0.3175,0.6825,0.586102719033,NA,NA,NA,0.2722,NA,0.3143,35114
04240400,Ana G. Mendez University,Orlando,FL,32822,3,3,4,12,5,0,0,0,0,NA,NA,0.2291,0.7709,PS,NA,NA,NA,NA,NA,NA,23650
03583300,Ohio Institute of Allied Health,Huber Heights,OH,45424-3646,1,1,1,39,3,0,0,0,0,NA,NA,0.0625,0.9375,PS,0.814,0.825,NA,0.8,NA,0.871,36996
00153500,University of Florida-Online,Gainesville,FL,32611,3,3,3,12,5,0,0,0,0,0.6464,0.24287576547626,0.4703,0.5297,0.861727489455,0.6091,0.5948,0.7612,NA,0.7047,NA,17518
02098800,University of Phoenix-Arizona,Phoenix,AZ,85040,3,3,4,4,6,0,0,0,0,NA,NA,0.2944,0.7056,0.231412218821,0.2553,0.2321,0.1556,NA,0.1545,NA,18985
04230100,Rabbinical College Ohr Yisroel,Brooklyn,NY,11236,3,3,3,36,2,0,0,0,0,NA,NA,1,0,PS,0.3647,0.2727,0.4308,NA,0.5532,NA,15850
04242100,University of North Texas at Dallas,Dallas,TX,75241,3,3,4,48,6,0,0,0,0,0.9361,0.93613581244947,0.3387,0.6613,PS,0.5648,0.5748,0.4077,NA,0.4175,NA,20965
04038600,BridgeValley Community & Technical College,South  Charleston,WV,25136,2,2,2,54,5,0,0,0,0,NA,NA,0.4151,0.5849,0.264197530864,0.3893,0.4035,NA,0.2591,NA,0.2066,11760
00157100,Georgia Military College,Milledgeville,GA,31061,2,2,3,13,5,0,0,0,0,NA,NA,0.4192,0.5808,0.159726183685,0.2732,0.2658,0.3217,NA,0.2873,NA,16836
03698308,West Coast University-Miami,Doral,FL,33178-2775,3,3,3,12,5,0,0,0,0,NA,NA,0.1039,0.8961,0.67521902378,0.5573,0.5496,PS,NA,PS,NA,37131
00551100,Coastal Pines Technical College,Waycross,GA,31503,1,1,2,13,5,0,0,0,0,NA,NA,0.2905,0.7095,0.249818445897,0.4998,0.3644,NA,0.4828,NA,0.3925,11191
04243400,Lionel University,Carpinteria,CA,93013-2912,2,2,3,6,8,0,0,0,0,NA,NA,0.5863,0.4137,PS,0.341,0.8333,0.7917,NA,0.7273,NA,26631
04283000,American College of the Building Arts,Charleston,SC,29403-4223,3,3,3,45,5,0,0,0,0,0.7667,0.76666666666666,0.8582,0.1418,PS,0.5938,NA,0.5424,NA,NA,NA,36067
04233900,Atlantis University,Miami,FL,33136,2,3,4,12,5,0,0,0,0,NA,NA,0.6795,0.3205,PS,0.8487,PS,0.7516,NA,0.6,NA,22583
04227200,Bet Medrash Gadol Ateret Torah,Brooklyn,NY,11223-1933,3,3,3,36,2,0,0,0,0,0.9211,0.92105263157894,1,0,PS,0.7209,PS,0.3044,NA,PS,NA,16000
04207400,Yeshiva Ohr Yisrael,Brooklyn,NY,11229-1817,3,3,3,36,2,0,0,0,0,1,1,1,0,PS,0.4359,PS,PS,NA,NA,NA,17800
04231500,Yeshiva Sholom Shachna,Brooklyn,NY,11230,2,3,3,36,2,0,0,0,0,1,1,1,0,PS,0.0741,PS,0.2653,NA,PS,NA,19450
04210400,Beth Medrash Meor Yitzchok,Monsey,NY,10952-4023,2,3,3,36,2,0,0,0,0,0.56,0.56,1,0,PS,0.0608,NA,0.019,NA,PS,NA,22270
04216900,San Ignacio University,Doral,FL,33178-2350,2,3,4,12,5,0,0,0,0,NA,NA,0.4714,0.5286,PS,0.7987,PS,0.8281,NA,PS,NA,21605
04224300,Valor Christian College,Canal Winchester,OH,43110,2,2,2,39,3,0,0,0,0,NA,NA,0.4448,0.5552,PS,0.4132,0.52,0.5526,NA,NA,NA,29152
04227800,Bethany Global University,Bloomington,MN,55438-2849,2,3,4,27,4,0,0,0,0,0.9615,0.96153846153846,0.2883,0.7117,PS,0.5862,PS,0.7881,NA,0.8293,NA,28738
04235400,Saint Michael College of Allied Health,Washington,DC,20002,1,1,2,11,2,0,0,0,0,0.576,0.576,0.1824,0.8176,PS,PS,PS,NA,0.8966,NA,1,40725
04237600,California Jazz Conservatory,Berkeley,CA,94704-1268,3,3,3,6,8,0,0,0,0,NA,NA,0.7826,0.2174,PS,0.2609,NA,PS,NA,PS,NA,44554
04240200,Aviation Institute of Maintenance-Fremont,Fremont,CA,94539,1,1,1,6,8,0,0,0,0,NA,NA,0.9292,0.0708,PS,NA,NA,NA,0.4918,NA,0.4286,29856
04240900,PPG Technical College,Caguas,PR,00726-3164,1,1,1,72,9,0,0,0,0,NA,NA,0.3304,0.6696,PS,NA,NA,NA,0.4852,NA,0.4953,10883
00157700,Kennesaw State University,Kennesaw,GA,30144,3,3,4,13,5,0,0,0,0,0.6785,0.67848005306547,0.5011,0.4989,0.458066483684,0.5071,0.4792,0.4747,NA,0.4365,NA,24808
00351100,Milligan University,Milligan,TN,37682,3,3,4,47,5,0,0,0,0,0.6671,0.6670616113744,0.5083,0.4917,0.503731343284,0.6384,0.5926,0.6666,NA,0.6842,NA,47587
00638515,Chamberlain University-Nevada,Las Vegas,NV,89144,3,3,3,32,8,0,0,0,0,0.8182,0.80208333333333,0.1728,0.8272,0.48678658672,0.7683,0.7045,PS,NA,PS,NA,43266
00638516,Chamberlain University-Michigan,Troy,MI,48084,3,3,3,26,3,0,0,0,0,0.4,0.80208333333333,0.1193,0.8807,0.48678658672,0.7791,0.7561,PS,NA,NA,NA,40545
00638517,Chamberlain University-New Jersey,North Brunswick,NJ,08902,3,3,3,34,2,0,0,0,0,0.9,0.80208333333333,0.1348,0.8652,0.48678658672,PS,PS,PS,NA,NA,NA,34136
00746901,Hussian College-Los Angeles,Los Angeles,CA,90017-2019,3,3,3,6,8,0,0,0,0,0.4767,0.51790174854288,0.374,0.626,0.32928064843,PS,PS,0.5,NA,0.4333,NA,63440
00156401,Emory University-Oxford College,Oxford,GA,30054,3,2,2,13,5,0,0,0,0,0.15,0.12729456811441,0.4714,0.5286,0.889478337754,0.9154,0.9254,NA,0.9441,NA,0.9318,75594
00561500,Southern Regional Technical College,Thomasville,GA,31792,1,1,2,13,5,0,0,0,0,NA,NA,0.2669,0.7331,0.254158349967,0.4712,0.4576,NA,0.2764,NA,0.2705,9654
00941200,Fortis College-Cuyahoga Falls,Cuyahoga Falls,OH,44221,1,1,2,39,3,0,0,0,0,NA,NA,0.2262,0.7738,0.367710583153,0.5013,0.5022,NA,0.4172,NA,0.4083,30797
02524000,Jones Technical Institute,Jacksonville,FL,32256-0367,1,2,2,12,5,0,0,0,0,NA,NA,0.8908,0.1092,0.756613756614,0.6985,0.6931,NA,0.644,NA,0.625,24127
00363400,Texas State Technical College,Waco,TX,76705,2,2,2,48,6,0,0,0,0,NA,NA,0.6964,0.3036,0.216841186736,0.3486,0.3163,NA,0.3822,NA,0.3411,21059
03115002,Arizona College of Nursing-Las Vegas,Las Vegas,NV,89113,1,3,3,32,8,0,0,0,0,1,1,0.1349,0.8651,0.575976845152,NA,NA,PS,NA,PS,NA,33698
00204300,Husson University,Bangor,ME,04401-2929,3,3,4,23,1,0,0,0,0,0.9131,0.91306058221872,0.4183,0.5817,0.48727735369,0.5761,0.5042,0.5713,NA,0.496,NA,33378
00378300,Northwest University-Center for Online and Extended Education,Kirkland,WA,98033,3,3,4,53,8,0,0,0,0,NA,0.94255874673629,0.3719,0.6281,0.487695749441,NA,NA,0.3985,NA,0.3684,NA,27153
04248400,Academy of Interactive Entertainment,Lafayette,LA,70506-4293,1,1,2,22,5,0,0,0,0,0.4259,0.42592592592592,0.8085,0.1915,PS,0.8548,NA,NA,0.8572,NA,0.8462,35103
04235000,Felbry College,Columbus,OH,43231-2256,1,2,2,39,3,0,0,0,0,0.7246,0.72463768115942,0.1438,0.8562,PS,0.6429,NA,PS,NA,NA,NA,47431
04244700,Med College,Hialeah,FL,33018-4937,1,2,2,12,5,0,0,0,0,NA,NA,0.3306,0.6694,PS,1,NA,NA,0.825,NA,0.9706,70196
04244800,Huntington University of Health Sciences,Knoxville,TN,37918-8230,1,3,4,47,5,0,0,0,0,NA,NA,0.1282,0.8718,PS,0.2143,NA,PS,NA,PS,NA,28305
04244900,Sonoran Desert Institute,Tempe,AZ,85281,2,2,2,4,6,0,0,0,0,NA,NA,0.9763,0.0237,PS,0.4829,NA,NA,0.5617,NA,0.3578,21991
04251400,Elim Bible Institute and College,Lima,NY,14485-9704,2,2,3,36,2,0,0,0,0,0.9756,0.97560975609756,0.6792,0.3208,PS,0.6068,NA,0.6164,NA,NA,NA,18980
04251500,Beth Medrash of Asbury Park,Lakewood,NJ,08701-5842,3,3,3,34,2,0,0,0,0,0.75,0.75,1,0,PS,0.4906,NA,PS,NA,PS,NA,19300
04252000,Yeshiva Gedolah Shaarei Shmuel,Lakewood,NJ,08701-3623,3,2,3,34,2,0,0,0,0,0.4631,0.46308724832214,1,0,PS,0.814,NA,0.6111,NA,PS,NA,15325
04258000,Seattle Film Institute,Seattle,WA,98119-1707,1,3,4,53,8,0,0,0,0,NA,NA,0.6812,0.3188,PS,0.8507,NA,PS,NA,PS,NA,48377
04293000,California College of Music,Pasadena,CA,91106-2403,NA,1,1,6,8,0,0,0,0,0.6923,0.69230769230769,0.6316,0.3684,NA,0.4194,NA,NA,PS,NA,NA,38878
30182251,Indiana Wesleyan University-National & Global,Marion,IN,46953,3,3,4,18,3,0,0,0,0,NA,0.86720729853015,0.24,0.76,0.525368248773,0.5187,0.4784,0.3911,NA,0.3418,NA,21901
04263600,Northeast Lakeview College,Universal City,TX,78145,2,2,2,48,6,0,0,0,0,NA,NA,0.4283,0.5717,PS,0.0981,NA,NA,0.2957,NA,0.316,10957
04232800,John Patrick University of Health and Applied Sciences,South Bend,IN,46601-2352,3,3,4,18,3,0,0,0,0,1,1,0.3289,0.6711,PS,0.7,NA,NA,NA,NA,NA,21338
04259700,University of Saint Katherine,San Marcos,CA,92069,3,3,4,6,8,0,0,0,0,0.6556,0.65555555555555,0.4755,0.5245,PS,NA,NA,NA,NA,NA,NA,44473
04253400,Clovis Community College,Fresno,CA,93730,2,2,2,6,8,0,0,0,0,NA,NA,0.4164,0.5836,PS,NA,NA,NA,0.3711,NA,0.365,10293
04266800,Caribbean Aviation Training Institute Inc,Carolina,PR,00979,1,1,1,72,9,0,0,0,0,NA,NA,0.94,0.06,PS,NA,NA,NA,0.9804,NA,1,13803
00638519,Chamberlain University-North Carolina,Charlotte,NC,28273,3,3,3,37,5,0,0,0,0,0.5,0.80208333333333,0.0821,0.9179,0.48678658672,NA,NA,PS,NA,NA,NA,40545
00638520,Chamberlain University-California,Rancho Cordova,CA,95670,3,3,3,6,8,0,0,0,0,0,0.80208333333333,0.2228,0.7772,0.48678658672,NA,NA,NA,NA,NA,NA,43266
00458600,Purdue University Global,West Lafayette,IN,47906,3,3,4,18,3,0,0,0,0,NA,NA,0.4173,0.5827,0.312387387387,0.27,0.2318,0.2647,NA,0.2589,NA,13945
00295600,Carolina University,Winston-Salem,NC,27101,3,3,4,37,5,0,0,0,0,0.5202,0.52016985138004,0.5314,0.4686,0.22600619195,0.4505,0.4463,0.4074,NA,0.4667,NA,27373
04122800,Presbyterian Theological Seminary in America,Santa Fe Springs,CA,90670-5611,3,3,4,6,8,0,0,0,0,NA,NA,0.3611,0.6389,PS,PS,NA,PS,NA,NA,NA,15189
04182600,HCI College,West Palm Beach,FL,33409-1042,2,1,2,12,5,0,0,0,0,0.4732,0.4731543624161,0.3287,0.6713,PS,0.9043,NA,0.686,NA,NA,NA,37902
04248300,Los Angeles Academy of Figurative Art,Van Nuys,CA,91406-2127,3,3,3,6,8,0,0,0,0,NA,NA,0.4,0.6,PS,0.625,NA,PS,NA,NA,NA,34694
04249600,Westcliff University,Irvine,CA,92614,3,3,4,6,8,0,0,0,0,0.6742,0.67418899858956,0.6208,0.3792,PS,PS,NA,0.5207,NA,NA,NA,31538
04255700,Bolivar Technical College,Bolivar,MO,65613-8095,1,2,2,29,4,0,0,0,0,1,1,0.0769,0.9231,PS,0.6031,0.5728,PS,NA,NA,0.9143,33215
04259000,Yeshiva Shaar Ephraim,Monsey,NY,10952-2732,3,2,3,36,2,0,0,0,0,NA,NA,1,0,PS,0.2113,NA,0.1209,NA,PS,NA,25361
04259800,California Institute of Arts & Technology,San Diego,CA,92108-3822,1,1,2,6,8,0,0,0,0,NA,NA,0.8146,0.1854,PS,0.7,NA,0.5781,NA,NA,PS,39599
04261200,Yeshiva Bais Aharon,Lakewood,NJ,08701-2053,3,3,0,34,2,0,0,0,0,0.6,0.6,1,0,PS,0.2321,NA,0.1613,NA,NA,NA,15544
