committee_id,committee_name,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_name,recipient_state,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label
C00765800,FETTERMAN FOR PA,202504159755604964,17,500586312,1887330,ORG,ORGANIZATION,MISSIONWIRED,DC,DIGITAL ADVERTISING,,,3/24/25 0:00,25000,4041520251184156654,WASHINGTON,200363724,OTHER,,2026,SB,4041720251185300946,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755604964,Operating Expenditures
C00730531,TEXANS FOR RONNY JACKSON,202504159755554240,17,BBD88DFB8FF3C45869E8,1887251,ORG,ORGANIZATION,"WIN RED TECHNICAL SERVICES, LLC",DC,MERCHANT FEES,,,3/25/25 0:00,1847.78,4041520251184156618,WASHINGTON,200054210,OTHER,,2026,SB,4041720251185308382,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755554240,Operating Expenditures
C00765800,FETTERMAN FOR PA,202504159755604954,17,500586364,1887330,ORG,ORGANIZATION,GRAZIE GRAZIE,DC,MEALS,,,2/20/25 0:00,96.25,4041520251184156654,WASHINGTON,200061238,TRAVEL,,2026,SB,4041720251185300916,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755604954,Operating Expenditures
C00730531,TEXANS FOR RONNY JACKSON,202504159755554229,17,B2E984FA4C03042A4998,1887251,ORG,ORGANIZATION,"WIN RED TECHNICAL SERVICES, LLC",DC,MERCHANT FEES,,,2/20/25 0:00,8243.65,4041520251184156618,WASHINGTON,200054210,OTHER,,2026,SB,4041720251185308349,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755554229,Operating Expenditures
C00851980,FRIENDS OF DAVE MCCORMICK,202504159755419586,17,SB17.83,1886891,ORG,ORGANIZATION,USPS,DC,POSTAGE,,,2/10/25 0:00,13.72,4041520251184156395,WASHINGTON,20004,ADMINISTRATIVE,,2026,SB,4041720251185301979,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755419586,Operating Expenditures
C00801431,ADAM GRAY FOR CONGRESS,202504159756053204,17,XB1493EB5338,1887973,ORG,ORGANIZATION,AC HOTEL BY MARRIOTT,DC,TRAVEL EXPENSES,X,,1/17/25 0:00,285.92,4041620251184296012,WASHINGTON,20003,MATERIALS,,2026,SB,4041720251185310597,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756053204,Operating Expenditures
C00668608,RASHIDA TLAIB FOR CONGRESS,202504159755357817,17,500239779,1886483,ORG,ORGANIZATION,"NGP VAN, INC.",DC,SOFTWARE SUBSCRIPTION,,,2/7/25 0:00,3150,4041520251184156168,WASHINGTON,200055006,OTHER,,2026,SB,4042320251186366775,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755357817,Operating Expenditures
C00461061,BERA FOR CONGRESS,202504159755354966,17,500492056,1886457,ORG,ORGANIZATION,HELEN MILBY & CO.,DC,EVENT REIMBURSEMENT,,,2/18/25 0:00,565.65,4041520251184156155,WASHINGTON,200031121,OTHER,,2026,SB,4041720251185302956,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755354966,Operating Expenditures
C00730531,TEXANS FOR RONNY JACKSON,202504159755554221,17,BDE7E3E93626F4F86986,1887251,ORG,ORGANIZATION,"WIN RED TECHNICAL SERVICES, LLC",DC,MERCHANT FEES,,,1/28/25 0:00,994.29,4041520251184156618,WASHINGTON,200054210,OTHER,,2026,SB,4041720251185308324,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755554221,Operating Expenditures
C00857821,LINEBERGER FOR US CONGRESS,202504129755256672,17,SB17.6620,1885507,ORG,ORGANIZATION,ACTION NETWORK,DC,PLATFORM FOR FUNDRAISING EMAILS,,,1/9/25 0:00,10,4041220251183933072,WASHINGTON,20005,OTHER,,2026,SB,4041720251185308825,https://docquery.fec.gov/cgi-bin/fecimg/?202504129755256672,Operating Expenditures
C00608695,MIKE JOHNSON FOR LOUISIANA,202504159755595853,17,SB17.I7969,1887304,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,CATERING,X,,2/9/25 0:00,692.35,4041520251184156648,WASHINGTON,20003,FUNDRAISING,,2026,SB,4041720251185296464,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755595853,Operating Expenditures
C00498667,MARK TAKANO FOR CONGRESS,202504159755578054,17,500490802,1887296,ORG,ORGANIZATION,NEXT LEVEL PARTNERS,DC,CONSULTANT - COMPLIANCE,,,3/27/25 0:00,2500,4041520251184156638,WASHINGTON,200031866,OTHER,,2026,SB,4041720251185312292,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755578054,Operating Expenditures
C00786194,CISCOMANI FOR CONGRESS,202504159756045270,17,B02EA0D84CB4440A5B02,1887909,ORG,ORGANIZATION,CHICK-FIL-A,DC,FOOD/BEVERAGE,X,,3/3/25 0:00,11.07,4041520251184157046,WASHINGTON,200102415,OTHER,,2026,SB,4041720251185307482,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756045270,Operating Expenditures
C00592154,JIMMY PANETTA FOR CONGRESS,202504149755320157,17,500439567,1886027,ORG,ORGANIZATION,DEMOCRACY ENGINE LLC,DC,CREDIT CARD FEES,,,3/12/25 0:00,0.48,4041420251183966197,WASHINGTON,200010516,OTHER,,2026,SB,4041720251185309311,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755320157,Operating Expenditures
C00376939,MARSHA FOR SENATE,202504159755621332,17,SB17.I26238,1887332,ORG,ORGANIZATION,CAPITAL HILL CLUB,DC,EVENT FEE,X,,2/14/25 0:00,20920.57,4041520251184156661,WASHINGTON,20003,OTHER,,2026,SB,4041720251185298583,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755621332,Operating Expenditures
C00765800,FETTERMAN FOR PA,202504159755604975,17,500586328,1887330,ORG,ORGANIZATION,THRIVE STRATEGIES,DC,FUNDRAISING CONSULTING,,,1/5/25 0:00,3500,4041520251184156654,WASHINGTON,200014026,OTHER,,2026,SB,4041720251185300978,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755604975,Operating Expenditures
C00771394,JOE KENT FOR CONGRESS,202504129755255652,17,B0078AFC453124A42A9F,1885470,ORG,ORGANIZATION,HWY 99 CORPORATION,DC,CAMPAIGN CONSULTING,,,2/25/25 0:00,400,4041220251183933044,WASHINGTON,200034018,OTHER,,2026,SB,4041720251185308921,https://docquery.fec.gov/cgi-bin/fecimg/?202504129755255652,Operating Expenditures
C00801431,ADAM GRAY FOR CONGRESS,202504159756053204,17,XB1530EB5338,1887973,ORG,ORGANIZATION,AC HOTEL BY MARRIOTT,DC,TRAVEL EXPENSES,X,,1/17/25 0:00,162.86,4041620251184296012,WASHINGTON,20003,MATERIALS,,2026,SB,4041720251185310598,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756053204,Operating Expenditures
C00815290,PAT RYAN FOR CONGRESS,202504159755952908,17,500442975,1887774,ORG,ORGANIZATION,DEMOCRACY ENGINE LLC,DC,MERCHANT PROCESSING FEES,,,3/27/25 0:00,140.01,4041520251184156946,WASHINGTON,200011801,OTHER,,2026,SB,4042320251186364428,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755952908,Operating Expenditures
C00730531,TEXANS FOR RONNY JACKSON,202504159755554233,17,B2D56E2E2984943E7B49,1887251,ORG,ORGANIZATION,"ELECTIONS, LLC",DC,LEGAL SERVICES,,,3/4/25 0:00,1500,4041520251184156618,WASHINGTON,200365304,OTHER,,2026,SB,4041720251185308361,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755554233,Operating Expenditures
C00636092,HERN FOR CONGRESS,202504159756047977,17,BA478E31FD0884317A4C,1887913,ORG,ORGANIZATION,ARISTOTLE,DC,DATABASE SERVICES,,,3/26/25 0:00,2450,4041520251184157048,WASHINGTON,20003,OTHER,,2026,SB,4041720251185308681,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756047977,Operating Expenditures
C00765800,FETTERMAN FOR PA,202504159755604898,17,500586545,1887330,ORG,ORGANIZATION,CAREY LIMOUSINE,DC,AUTO TRAVEL,X,,1/6/25 0:00,762.6,4041520251184156654,WASHINGTON,200164627,OTHER,*,2026,SB,4041720251185300746,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755604898,Operating Expenditures
C00801431,ADAM GRAY FOR CONGRESS,202504159756053201,17,XB1453EB5338,1887973,ORG,ORGANIZATION,AC HOTEL BY MARRIOTT,DC,TRAVEL EXPENSES,X,,1/17/25 0:00,1645.61,4041620251184296012,WASHINGTON,20003,MATERIALS,,2026,SB,4041720251185310590,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756053201,Operating Expenditures
C00411330,FRIENDS OF BERNIE SANDERS,202504159755853645,17,500200479,1887707,ORG,ORGANIZATION,FAIZ SHAKIR,DC,CONSULTING/POLITICAL STRATEGY,,,1/15/25 0:00,14250,4041520251184156907,WASHINGTON,200032423,OTHER,,2026,SB,4041720251185305563,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755853645,Operating Expenditures
C00851980,FRIENDS OF DAVE MCCORMICK,202504159755419599,17,SB17.C131,1886891,ORG,ORGANIZATION,US SENATE GIFT SHOP,DC,OFFICE SUPPLIES,X,,2/11/25 0:00,500,4041520251184156395,WASHINGTON,20510,ADMINISTRATIVE,,2026,SB,4041720251185302017,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755419599,Operating Expenditures
C00411330,FRIENDS OF BERNIE SANDERS,202504159755853565,17,500200899,1887707,ORG,ORGANIZATION,ENTERPRISE RENT A CAR,DC,TRANSPORTATION,X,,3/24/25 0:00,676.62,4041520251184156907,WASHINGTON,200242138,OTHER,*,2026,SB,4041720251185305323,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755853565,Operating Expenditures
C00851980,FRIENDS OF DAVE MCCORMICK,202504159755419560,17,SB17.C52,1886891,ORG,ORGANIZATION,MARRIOTT,DC,TRAVEL,X,,1/11/25 0:00,1556.75,4041520251184156395,WASHINGTON,20005,OTHER,,2026,SB,4041720251185301899,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755419560,Operating Expenditures
C00411330,FRIENDS OF BERNIE SANDERS,202504159755853682,17,500201242,1887707,ORG,ORGANIZATION,KATIE SKINNER,DC,REIMBURSEMENT - SEE DETAILS,,,3/25/25 0:00,4804.59,4041520251184156907,WASHINGTON,200094584,OTHER,,2026,SB,4041720251185305674,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755853682,Operating Expenditures
C00730531,TEXANS FOR RONNY JACKSON,202504159755554227,17,B795F50F7E5354899BED,1887251,ORG,ORGANIZATION,"WIN RED TECHNICAL SERVICES, LLC",DC,MERCHANT FEES,,,2/12/25 0:00,3400.55,4041520251184156618,WASHINGTON,200054210,OTHER,,2026,SB,4041720251185308343,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755554227,Operating Expenditures
C00831321,LAURA FRIEDMAN FOR CONGRESS,202504159755482141,17,501236407,1887070,ORG,ORGANIZATION,AMALGAMATED BANK,DC,BANK FEES,,,2/26/25 0:00,80,4041520251184156521,WASHINGTON,200061202,OTHER,,2026,SB,4041720251185310166,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755482141,Operating Expenditures
C00801431,ADAM GRAY FOR CONGRESS,202504159756053369,17,EB5547,1887973,ORG,ORGANIZATION,TALAY THAI RESTAURANT,DC,FOOD & BEVERAGES,,,3/7/25 0:00,116.47,4041620251184296012,WASHINGTON,20003,OTHER,,2026,SB,4041720251185311092,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756053369,Operating Expenditures
C00801431,ADAM GRAY FOR CONGRESS,202504159756053200,17,XB1451EB5338,1887973,ORG,ORGANIZATION,AC HOTEL BY MARRIOTT,DC,TRAVEL EXPENSES,X,,1/17/25 0:00,1212.51,4041620251184296012,WASHINGTON,20003,MATERIALS,,2026,SB,4041720251185310587,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756053200,Operating Expenditures
C00801431,ADAM GRAY FOR CONGRESS,202504159756053188,17,EB5317,1887973,ORG,ORGANIZATION,AC HOTEL BY MARRIOTT,DC,TRAVEL EXPENSES,,,1/13/25 0:00,14.9,4041620251184296012,WASHINGTON,20003,MATERIALS,,2026,SB,4041720251185310550,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756053188,Operating Expenditures
C00410233,COURTNEY FOR CONGRESS,202504159755378612,17,500989195,1886658,ORG,ORGANIZATION,NEW BLUE INTERACTIVE,DC,DIGITAL FUNDRAISING,,,2/5/25 0:00,4002.5,4041520251184156270,WASHINGTON,200363703,OTHER,,2026,SB,4042320251186374548,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755378612,Operating Expenditures
C00778159,ZINKE FOR CONGRESS,202504159755364347,17,B106C4B9BF37D4A52A07,1886537,ORG,ORGANIZATION,US SENATE CAFE,DC,MEETING EXPENSE,,,1/15/25 0:00,251.75,4041520251184156195,WASHINGTON,20004,MATERIALS,,2026,SB,4041720251185309124,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755364347,Operating Expenditures
C00420935,KEVIN MCCARTHY FOR CONGRESS,202504159755420375,17,BC405069324624DAFB08,1886903,ORG,ORGANIZATION,BERKE FARAH LLP,DC,LEGAL CONSULTING,,,2/10/25 0:00,14000,4041520251184156402,WASHINGTON,200366805,OTHER,,2026,SB,4041720251185312986,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755420375,Operating Expenditures
C00851980,FRIENDS OF DAVE MCCORMICK,202504159755419605,17,SB17.97,1886891,ORG,ORGANIZATION,USPS,DC,POSTAGE,,,2/20/25 0:00,71.1,4041520251184156395,WASHINGTON,20004,ADMINISTRATIVE,,2026,SB,4041720251185302036,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755419605,Operating Expenditures
C00592154,JIMMY PANETTA FOR CONGRESS,202504149755320171,17,500441827,1886027,ORG,ORGANIZATION,USPS,DC,POSTAGE,X,,3/17/25 0:00,440.55,4041420251183966197,WASHINGTON,200034316,ADMINISTRATIVE,*,2026,SB,4041720251185309354,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755320171,Operating Expenditures
C00503052,JEFFRIES FOR CONGRESS,202504159755559856,17,500380624,1887257,ORG,ORGANIZATION,LEE'S FLOWER SHOP,DC,GIFTS FOR SUPPORTERS,,,2/4/25 0:00,100.65,4041520251184156620,WASHINGTON,200014022,OTHER,,2026,SB,4041720251185302486,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755559856,Operating Expenditures
C00730531,TEXANS FOR RONNY JACKSON,202504159755554220,17,B1711045247324AC1858,1887251,ORG,ORGANIZATION,"WIN RED TECHNICAL SERVICES, LLC",DC,MERCHANT FEES,,,1/23/25 0:00,2055.22,4041520251184156618,WASHINGTON,200054210,OTHER,,2026,SB,4041720251185308321,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755554220,Operating Expenditures
C00778159,ZINKE FOR CONGRESS,202504159755364368,17,B93D13AC1578C406C8D6,1886537,ORG,ORGANIZATION,US SENATE CAFE,DC,MEETING EXPENSE,,,2/20/25 0:00,293.75,4041520251184156195,WASHINGTON,20004,MATERIALS,,2026,SB,4041720251185309187,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755364368,Operating Expenditures
C00831321,LAURA FRIEDMAN FOR CONGRESS,202504159755482139,17,501240456,1887070,ORG,ORGANIZATION,"CAPITOL COMPLIANCE ASSOCIATES, INC.",DC,COMPLIANCE SERVICES,,,3/27/25 0:00,3005.12,4041520251184156521,WASHINGTON,200037508,OTHER,,2026,SB,4041720251185310161,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755482139,Operating Expenditures
C00608695,MIKE JOHNSON FOR LOUISIANA,202504159755595839,17,SB17.I7881,1887304,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,MEETING EXPENSE,,,1/16/25 0:00,114.74,4041520251184156648,WASHINGTON,20003,MATERIALS,,2026,SB,4041720251185296422,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755595839,Operating Expenditures
C00458125,JUDY CHU FOR CONGRESS,202504159755439237,17,XB236EB13435,1887021,ORG,ORGANIZATION,THE BEACON HOTEL,DC,LODGING,X,,3/28/25 0:00,304.14,4041520251184156488,WASHINGTON,20036,TRAVEL,,2026,SB,4041720251185304639,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755439237,Operating Expenditures
C00801431,ADAM GRAY FOR CONGRESS,202504159756053266,17,XB1600EB5480,1887973,ORG,ORGANIZATION,"JOE'S SEAFOOD, PRIME STEAK & STONE CRAB",DC,FOOD & BEVERAGES,X,,2/13/25 0:00,614.69,4041620251184296012,WASHINGTON,20005,OTHER,,2026,SB,4041720251185310785,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756053266,Operating Expenditures
C00557652,NORMA TORRES FOR CONGRESS,202504159755856868,17,EB7330,1887728,ORG,ORGANIZATION,NATIONAL DEMOCRATIC CLUB,DC,DUES AND MEETINGS,,,2/4/25 0:00,137.71,4041520251184156921,WASHINGTON,200034701,OTHER,,2026,SB,4041720251185308653,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755856868,Operating Expenditures
C00730531,TEXANS FOR RONNY JACKSON,202504159755554228,17,BF0B52FA137F248729E1,1887251,ORG,ORGANIZATION,"WIN RED TECHNICAL SERVICES, LLC",DC,MERCHANT FEES,,,2/14/25 0:00,2636.94,4041520251184156618,WASHINGTON,200054210,OTHER,,2026,SB,4041720251185308346,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755554228,Operating Expenditures
C00384057,STAND WITH SANCHEZ,202504159755378114,17,500435156,1886648,ORG,ORGANIZATION,THE CONRAD GROUP,DC,FUNDRAISING CONSULTING,,,1/31/25 0:00,7500,4041520251184156266,WASHINGTON,200034036,OTHER,,2026,SB,4041720251185311954,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755378114,Operating Expenditures
C00411330,FRIENDS OF BERNIE SANDERS,202504159755853623,17,500201127,1887707,ORG,ORGANIZATION,ARLAN DOBSON,DC,REIMBURSEMENT - SEE DETAILS,,,3/24/25 0:00,2909.14,4041520251184156907,WASHINGTON,200102044,OTHER,,2026,SB,4041720251185305495,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755853623,Operating Expenditures
C00730531,TEXANS FOR RONNY JACKSON,202504159755554280,17,B19AAF42E978340D29C5,1887251,ORG,ORGANIZATION,CAPITOL HILL CLUB,DC,FOOD/BEVERAGE,X,,1/24/25 0:00,446.51,4041520251184156618,WASHINGTON,200031801,OTHER,,2026,SB,4041720251185308501,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755554280,Operating Expenditures
C00730531,TEXANS FOR RONNY JACKSON,202504159755554239,17,BC3E6E7C8F9C0454F825,1887251,ORG,ORGANIZATION,"WIN RED TECHNICAL SERVICES, LLC",DC,MERCHANT FEES,,,3/21/25 0:00,1251.79,4041520251184156618,WASHINGTON,200054210,OTHER,,2026,SB,4041720251185308380,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755554239,Operating Expenditures
C00636092,HERN FOR CONGRESS,202504159756047974,17,BCD64304E601F48D7B06,1887913,ORG,ORGANIZATION,TRATTORIA ALBERTO,DC,EVENT FOOR & BEV,X,,1/22/25 0:00,552.37,4041520251184157048,WASHINGTON,200032834,OTHER,,2026,SB,4041720251185308673,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756047974,Operating Expenditures
C00851980,FRIENDS OF DAVE MCCORMICK,202504159755419585,17,SB17.80,1886891,ORG,ORGANIZATION,USPS,DC,POSTAGE,,,2/7/25 0:00,140.9,4041520251184156395,WASHINGTON,20004,ADMINISTRATIVE,,2026,SB,4041720251185301976,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755419585,Operating Expenditures
C00411330,FRIENDS OF BERNIE SANDERS,202504159755853566,17,500200902,1887707,ORG,ORGANIZATION,ENTERPRISE RENT A CAR,DC,TRANSPORTATION,X,,3/24/25 0:00,78.14,4041520251184156907,WASHINGTON,200242138,OTHER,*,2026,SB,4041720251185305326,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755853566,Operating Expenditures
C00461061,BERA FOR CONGRESS,202504159755354967,17,500492057,1886457,ORG,ORGANIZATION,BISTRO CACAO,DC,EVENT SPACE RENTAL,X,,2/18/25 0:00,250,4041520251184156155,WASHINGTON,20002,ADMINISTRATIVE,*,2026,SB,4041720251185302958,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755354967,Operating Expenditures
C00801431,ADAM GRAY FOR CONGRESS,202504159756053345,17,EB5724,1887973,ORG,ORGANIZATION,HAWK & DOVE,DC,FOOD & BEVERAGES,,,3/28/25 0:00,29.8,4041620251184296012,WASHINGTON,20003,OTHER,,2026,SB,4041720251185311020,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756053345,Operating Expenditures
C00503052,JEFFRIES FOR CONGRESS,202504159755559882,17,500381579,1887257,ORG,ORGANIZATION,PAYCHEX,DC,PAYROLL TAXES,,,3/6/25 0:00,3919.74,4041520251184156620,WASHINGTON,200016700,OTHER,,2026,SB,4041720251185302563,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755559882,Operating Expenditures
C00411330,FRIENDS OF BERNIE SANDERS,202504159755853474,17,500200134,1887707,ORG,ORGANIZATION,US SENATE RESTAURANT,DC,MEALS,X,,1/13/25 0:00,174,4041520251184156907,WASHINGTON,205100001,TRAVEL,*,2026,SB,4041720251185305049,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755853474,Operating Expenditures
C00765800,FETTERMAN FOR PA,202504159755604907,17,500586596,1887330,ORG,ORGANIZATION,CAREY LIMOUSINE,DC,AUTO TRAVEL,X,,2/5/25 0:00,748,4041520251184156654,WASHINGTON,200164627,OTHER,*,2026,SB,4041720251185300775,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755604907,Operating Expenditures
C00503052,JEFFRIES FOR CONGRESS,202504159755559872,17,500378848,1887257,ORG,ORGANIZATION,OFFICINA,DC,FUNDRAISING EVENT EXPENSE,,,1/9/25 0:00,750,4041520251184156620,WASHINGTON,200242417,FUNDRAISING,,2026,SB,4041720251185302534,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755559872,Operating Expenditures
C00851980,FRIENDS OF DAVE MCCORMICK,202504159755419558,17,SB17.C42,1886891,ORG,ORGANIZATION,JOES SEAFOOD PRIME STEAK AND STONE CRAB,DC,FOOD / BEVERAGE,X,,1/11/25 0:00,1400,4041520251184156395,WASHINGTON,20005,OTHER,,2026,SB,4041720251185301894,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755419558,Operating Expenditures
C00801431,ADAM GRAY FOR CONGRESS,202504159756053213,17,XB1384EB5338,1887973,ORG,ORGANIZATION,"JOE'S SEAFOOD, PRIME STEAK & STONE CRAB",DC,FOOD & BEVERAGES,X,,1/17/25 0:00,3587.29,4041620251184296012,WASHINGTON,20005,OTHER,,2026,SB,4041720251185310626,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756053213,Operating Expenditures
C00384057,STAND WITH SANCHEZ,202504159755378101,17,500439980,1886648,ORG,ORGANIZATION,NATIONAL DEMOCRATIC CLUB,DC,DUES/MEALS,,,2/13/25 0:00,1091.47,4041520251184156266,WASHINGTON,200034006,TRAVEL,,2026,SB,4041720251185311916,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755378101,Operating Expenditures
C00503052,JEFFRIES FOR CONGRESS,202504159755559824,17,500378883,1887257,ORG,ORGANIZATION,HINE RESTAURANT GROUP,DC,CAMPAIGN MEETING EXPENSE,,,1/22/25 0:00,1375,4041520251184156620,WASHINGTON,200032504,MATERIALS,,2026,SB,4041720251185302390,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755559824,Operating Expenditures
C00720078,JAY OBERNOLTE FOR CONGRESS,202504159755353847,17,SB17.4208.6,1886413,ORG,ORGANIZATION,HARRIS TEETER,DC,EVENT CATERING SUPPLIES,X,,1/24/25 0:00,297.84,4041520251184156132,WASHINGTON,20003,FUNDRAISING,,2026,SB,4041720251185303534,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353847,Operating Expenditures
C00411330,FRIENDS OF BERNIE SANDERS,202504159755853497,17,500200324,1887707,ORG,ORGANIZATION,US SENATE RESTAURANT,DC,MEALS,X,,2/14/25 0:00,1243.5,4041520251184156907,WASHINGTON,205100001,TRAVEL,*,2026,SB,4041720251185305119,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755853497,Operating Expenditures
C00592154,JIMMY PANETTA FOR CONGRESS,202504149755320165,17,500437808,1886027,ORG,ORGANIZATION,USPS,DC,POSTAGE,X,,1/15/25 0:00,294.55,4041420251183966197,WASHINGTON,200034316,ADMINISTRATIVE,*,2026,SB,4041720251185309336,https://docquery.fec.gov/cgi-bin/fecimg/?202504149755320165,Operating Expenditures
C00770438,JAKE ELLZEY FOR CONGRESS,202504159755600378,17,BFD691854366F4B1DB4A,1887325,ORG,ORGANIZATION,RAGNAR RESEARCH PARTNERS,DC,SURVEY RESEARCH,,,1/24/25 0:00,37500,4041520251184156650,WASHINGTON,20003,OTHER,,2026,SB,4041720251185303987,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755600378,Operating Expenditures
C00765800,FETTERMAN FOR PA,202504159755604940,17,500586329,1887330,ORG,ORGANIZATION,CAPR LLC,DC,GENERAL STRATEGY CONSULTING,,,1/5/25 0:00,2000,4041520251184156654,WASHINGTON,200036114,OTHER,,2026,SB,4041720251185300873,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755604940,Operating Expenditures
C00765800,FETTERMAN FOR PA,202504159755604956,17,500586368,1887330,ORG,ORGANIZATION,GRAZIE GRAZIE,DC,MEALS,,,3/7/25 0:00,146.25,4041520251184156654,WASHINGTON,200061238,TRAVEL,,2026,SB,4041720251185300920,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755604956,Operating Expenditures
